Bet Group: 2023 MLB AL Cy Young
Total Payout:, $-0.50

2024-03-19,DraftKings,Baseball,Intuition,,"RBI Leader- Bobby Witt, Jr.",N,$0.10,7000.0,L,,,7000.0,7.0,7.1,1.0,0.9,-0.1,71.0,$7.00,$6.50,6500.0
Bet Group: 2024 MLB Saves Leader
Total Payout:, $-0.20

2024-03-17,DraftKings,Baseball,Laghezza,,Saves Leader- Raisel Iglesias,N,$0.10,1500.0,L,,,1500.0,1.5,1.6,6.0,0.91,-0.1,16.0,$1.50,$1.30,1300.0
2024-03-17,FanDuel,Baseball,Laghezza,,Saves Leader- Andres Munoz,N,$0.10,2100.0,L,,,2100.0,2.1,2.2,5.0,0.9,-0.1,22.0,$2.10,$1.90,1900.0
Bet Group: 2024 MLB Stolen Bases Leader
Total Payout:, $-0.30

2024-02-25,FanDuel,Baseball,Intuition,,"Stolen Bases Leader- Bobby Witt, Jr.",N,$0.10,1100.0,L,,,1100.0,1.1,1.2,8.0,0.91,-0.1,12.0,$1.10,$0.80,800.0
2024-03-17,FanDuel,Baseball,Laghezza,,Stolen Bases Leader- CJ Abrams,N,$0.10,850.0,L,,,850.0,0.85,0.95,11.0,0.91,-0.1,9.5,$0.85,$0.55,550.0
2024-03-17,FanDuel,Baseball,Laghezza,,Stolen Bases Leader- Nico Hoerner,N,$0.10,4500.0,L,,,4500.0,4.5,4.6,2.0,0.9,-0.1,46.0,$4.50,$4.20,4200.0
Bet Group: 2024 MLB World Series Exact
Total Payout:, $-0.10

2024-02-26,DraftKings,Baseball,Trevor May,,World Series Exact - Orioles beat Braves,Y,$0.10,4000.0,L,,,4000.0,4.0,4.0,2.0,0.9,0.0,41.0,$4.00,$3.80,3800.0
2024-03-31,DraftKings,Baseball,Sheehan Newsletter,,World Series Exact - Dodgers beat Astros,N,$0.10,1800.0,L,,,1800.0,1.8,1.9,5.0,0.9,-0.1,19.0,$1.80,$1.60,1600.0
Bet Group: 2024 NBA MVP
Total Payout:, $0.25

2023-07-31,DraftKings,Basketball,Internet,,Joel Embiid MVP,N,$0.10,650.0,L,,,650.0,0.65,0.75,13.0,0.91,-0.1,7.5,$0.65,$0.25,250.0
2023-07-31,DraftKings,Basketball,Internet,,Giannis MVP,N,$0.10,550.0,L,,,550.0,0.55,0.65,15.0,0.92,-0.1,6.5,$0.55,$0.15,150.0
2023-07-31,DraftKings,Basketball,Internet,,Jayson Tatum MVP,N,$0.10,900.0,L,,,900.0,0.9,1.0,10.0,0.91,-0.1,10.0,$0.90,$0.50,500.0
2023-07-31,DraftKings,Basketball,Internet,,Nikola Jokic MVP,N,$0.10,450.0,W,,,450.0,0.45,0.55,18.0,0.92,0.55,5.5,$0.45,$0.05,50.0
Bet Group: 2024 NBA PPG Leader
Total Payout:, $-0.20

2023-10-07,DraftKings,Basketball,CBS,,PPG Leader- Devin Booker,N,$0.10,5000.0,L,,,5000.0,5.0,5.1,2.0,0.9,-0.1,51.0,$5.00,$4.70,4700.0
2023-10-07,DraftKings,Basketball,CBS,,PPG Leader- Shai Gilgeous Alexander,Y,$0.10,400.0,L,,,400.0,0.4,0.4,20.0,0.92,0.0,5.0,$0.40,$0.10,100.0
2023-10-08,DraftKings,Basketball,NBA Advanced Stats,,PPG Leader- Trae Young,N,$0.10,10000.0,L,,,10000.0,10.0,10.1,1.0,0.9,-0.1,101.0,$10.00,$9.70,9700.0
Bet Group: 2024 NBA ROY
Total Payout:, $-0.30

2023-07-31,DraftKings,Basketball,Internet,,Cam Whitmore ROY,N,$0.10,2000.0,L	,,,2000.0,2.0,2.1,5.0,0.9,0.0,21.0,$2.00,$1.60,1600.0
2023-07-31,DraftKings,Basketball,Internet,,Brandon Miller ROY,N,$0.10,1200.0,L,,,1200.0,1.2,1.3,8.0,0.91,-0.1,13.0,$1.20,$0.80,800.0
2023-07-31,DraftKings,Basketball,Internet,,Scoot Henderson ROY,N,$0.10,400.0,L,,,400.0,0.4,0.5,20.0,0.92,-0.1,5.0,$0.40,$0.00,0.0
2023-07-31,DraftKings,Basketball,Internet,,Chet Holmgren ROY,N,$0.10,350.0,L,,,350.0,0.35,0.45,22.0,0.92,-0.1,4.5,$0.35,$-0.05,-50.0
Bet Group: 2024 NBA RPG Leader
Total Payout:, $-0.30

2023-10-07,DraftKings,Basketball,CBS,,Rebounds Per Game Leader- Nikola Jokic,N,$0.10,360.0,L,,,360.0,0.36,0.46,22.0,0.92,-0.1,4.6,$0.36,$0.06,60.0
2023-10-07,DraftKings,Basketball,CBS,,Rebounds Per Game Leader-  Rudy Gobert,N,$0.10,400.0,L,,,400.0,0.4,0.5,20.0,0.92,-0.1,5.0,$0.40,$0.10,100.0
2023-10-08,DraftKings,Basketball,NBA Advanced Stats,,Rebounds Per Game Leader- Jonas Valaciunas,N,$0.10,2800.0,L,,,2800.0,2.8,2.9,3.0,0.9,-0.1,29.0,$2.80,$2.50,2500.0
Bet Group: 2024 NCAA College Baseball Champion
Total Payout:, $-0.56

2024-02-26,DraftKings,College Baseball,Odds history,,Champion- Wake Forest,N,$0.20,700.0,L,,,700.0,1.4,1.6,12.0,0.82,-0.2,8.0,$1.40,$0.40,200.0
2024-02-26,DraftKings,College Baseball,Odds history,,Champion- Oregon State,N,$0.20,1800.0,L,,,1800.0,3.6,3.8,5.0,0.81,-0.2,19.0,$3.60,$2.60,1300.0
2024-02-26,DraftKings,College Baseball,Odds history,,Champion- Florida,N,$0.20,900.0,C,0.02,,900.0,1.8,2.0,10.0,0.82,0.02,10.0,$1.80,$0.80,400.0
2024-02-26,DraftKings,College Baseball,Odds history,,Champion- Arkansas,N,$0.20,1000.0,L,,,1000.0,2.0,2.2,9.0,0.82,-0.2,11.0,$2.00,$1.00,500.0
2024-02-26,DraftKings,College Baseball,Odds history,,Champion- LSU,N,$0.20,750.0,C,0.02,,750.0,1.5,1.7,12.0,0.82,0.02,8.5,$1.50,$0.50,250.0
Bet Group: 2024 NCAAB Champion
Total Payout:, $-3.97

2024-02-21,FanDuel,College Basketball,Neil Greenberg,,Champion- Arizona,N,$1.00,1100.0,L,,,1100.0,11.0,12.0,8.0,0.08,-1.0,12.0,$11.00,$5.00,500.0
2024-02-21,FanDuel,College Basketball,Neil Greenberg,,Champion- Auburn,N,$1.00,2100.0,L,,,2100.0,21.0,22.0,5.0,0.05,-1.0,22.0,$21.00,$15.00,1500.0
2024-02-21,FanDuel,College Basketball,KenPom,,Champion- Tennessee,N,$1.00,1400.0,L,,,1400.0,14.0,15.0,7.0,0.07,-1.0,15.0,$14.00,$8.00,800.0
2024-02-21,FanDuel,College Basketball,Bart Torvik,,Champion- Alabama,N,$1.00,2000.0,C,0.03,,2000.0,20.0,21.0,5.0,0.05,0.03,21.0,$20.00,$14.00,1400.0
2024-02-21,FanDuel,College Basketball,Bart Torvik,,Champion- Iowa State,N,$1.00,2000.0,L,,,2000.0,20.0,21.0,5.0,0.05,-1.0,21.0,$20.00,$14.00,1400.0
2024-02-22,PointsBet,College Basketball,Intuition,,Champion- Kansas,Y,$1.00,2000.0,L,,,2000.0,20.0,20.0,5.0,0.05,0.0,21.0,$20.00,$14.00,1400.0
Bet Group: 2024 NCAAB SEC Champion
Total Payout:, $0.00

2023-12-04,FanDuel,Basketball,KenPom,High defensive rating,SEC Champion- Mississippi State,N,$0.10,1400.0,L,,,1400.0,1.4,1.5,7.0,0.91,-0.1,15.0,$1.40,$1.20,1200.0
2023-12-04,FanDuel,Basketball,KenPom,High defensive rating,SEC Champion- Auburn,N,$0.10,600.0,C,0.1,,600.0,0.6,0.7,14.0,0.91,0.1,7.0,$0.60,$0.40,400.0
Bet Group: 2024 NL Champion
Minimum ROI:, 200.0
Average ROI:, 875.0

2024-09-24,FanDuel,Baseball,Wild Card Gets To World Series Angle,,NL Champion- Diamondbacks,N,$0.10,1400.0,L,,,1400.0,1.4,1.5,7.0,0.91,-0.1,15.0,$1.40,$1.00,1000.0
2024-09-24,FanDuel,Baseball,Wild Card Gets To World Series Angle,,NL Champion- Braves,N,$0.10,1700.0,L,,,1700.0,1.7,1.8,6.0,0.91,-0.1,18.0,$1.70,$1.30,1300.0
2024-09-24,FanDuel,Baseball,Wild Card Gets To World Series Angle,,NL Champion- Padres,N,$0.10,600.0,P,,,600.0,0.6,0.7,14.0,0.91,0.0,7.0,$0.60,$0.20,200.0
2024-09-24,FanDuel,Baseball,Wild Card Gets To World Series Angle,,NL Champion- Mets,N,$0.10,1400.0,P,,,1400.0,1.4,1.5,7.0,0.91,0.0,15.0,$1.40,$1.00,1000.0
Bet Group: 2024 PGA Championship Winner
Total Payout:, $-0.50

2024-04-20,DraftKings,Golf,Sportsline,,2024 PGA Championship Winner- Scottie Scheffler,N,$0.10,400.0,L,,,400.0,0.4,0.5,20.0,0.92,-0.1,5.0,$0.40,$-0.10,-100.0
2024-04-20,DraftKings,Golf,Sportsline,,2024 PGA Championship Winner- Collin Morikawa,N,$0.10,2200.0,L,,,2200.0,2.2,2.3,4.0,0.9,-0.1,23.0,$2.20,$1.70,1700.0
2024-04-20,DraftKings,Golf,Sportsline,,2024 PGA Championship Winner- Ludvig Aberg,N,$0.10,1800.0,L,,,1800.0,1.8,1.9,5.0,0.9,-0.1,19.0,$1.80,$1.30,1300.0
2024-04-20,DraftKings,Golf,Sportsline,,2024 PGA Championship Winner- Rory McIlroy,N,$0.10,900.0,L,,,900.0,0.9,1.0,10.0,0.91,-0.1,10.0,$0.90,$0.40,400.0
2024-04-20,DraftKings,Golf,Sportsline,,2024 PGA Championship Winner- Jon Rahm,N,$0.10,1000.0,L,,,1000.0,1.0,1.1,9.0,0.91,-0.1,11.0,$1.00,$0.50,500.0
Bet Group: 2024 PGA Masters
Total Payout:, $0.50

2024-03-02,Caesars,Golf,Sportsline,,Masters Winner- Viktor Hovland,N,$0.10,1400.0,L,,,1400.0,1.4,1.5,7.0,0.91,-0.1,15.0,$1.40,$0.90,900.0
2024-03-02,Caesars,Golf,Sportsline,,Masters Winner- Justin Thomas,N,$0.10,2500.0,L,,,2500.0,2.5,2.6,4.0,0.9,-0.1,26.0,$2.50,$2.00,2000.0
2024-03-02,Caesars,Golf,Sportsline,,Masters Winner- Jon Rahm,N,$0.10,900.0,L,,,900.0,0.9,1.0,10.0,0.91,-0.1,10.0,$0.90,$0.40,400.0
2024-03-02,Caesars,Golf,Sportsline,,Masters Winner- Rory McIlroy,N,$0.10,900.0,L,,,900.0,0.9,1.0,10.0,0.91,-0.1,10.0,$0.90,$0.40,400.0
2024-03-02,Caesars,Golf,Sportsline,,Masters Winner- Scottie Scheffler,N,$0.10,800.0,W,,,800.0,0.8,0.9,11.0,0.91,0.9,9.0,$0.80,$0.30,300.0
Bet Group: 2024 PGA Players Top 5
Total Payout:, $0.10

2024-03-13,DraftKings,Golf,Sportsline,,Players Top 5- Rory McIlroy,N,$0.10,330.0,L,,,330.0,0.33,0.43,23.0,0.92,-0.1,4.3,$0.33,$-0.17,-170.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Top 5- Justin Thomas,N,$0.10,500.0,L,,,500.0,0.5,0.6,17.0,0.92,-0.1,6.0,$0.50,$0.00,0.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Top 5- Collin Morikawa,N,$0.10,550.0,L,,,550.0,0.55,0.65,15.0,0.92,-0.1,6.5,$0.55,$0.05,50.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Top 5- Xander Schauffele,N,$0.10,400.0,W,,,400.0,0.4,0.5,20.0,0.92,0.5,5.0,$0.40,$-0.10,-100.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Top 5- Patrick Cantlay,N,$0.10,600.0,L,,,600.0,0.6,0.7,14.0,0.91,-0.1,7.0,$0.60,$0.10,100.0
Bet Group: 2024 PGA Players Winner
Total Payout:, $0.55

2024-03-13,DraftKings,Golf,Sportsline,,Players Winner- Scottie Scheffler,N,$0.10,850.0,W,,,850.0,0.85,0.95,11.0,0.91,0.95,9.5,$0.85,$0.35,350.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Winner- Collin Morikawa,N,$0.10,2800.0,L,,,2800.0,2.8,2.9,3.0,0.9,-0.1,29.0,$2.80,$2.30,2300.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Winner- Will Zalatoris,N,$0.10,2800.0,L,,,2800.0,2.8,2.9,3.0,0.9,-0.1,29.0,$2.80,$2.30,2300.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Winner- Corey Conners,N,$0.10,6000.0,L,,,6000.0,6.0,6.1,2.0,0.9,-0.1,61.0,$6.00,$5.50,5500.0
2024-03-13,DraftKings,Golf,Sportsline,,Players Winner- Aaron Rai,N,$0.10,10000.0,L,,,10000.0,10.0,10.1,1.0,0.9,-0.1,101.0,$10.00,$9.50,9500.0
